[2024-11-02T16:30:46.791+0000] {taskinstance.py:1157} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: transaction_facts_generator.generate_txn_fact_data manual__2024-11-02T16:30:45.078087+00:00 [queued]>
[2024-11-02T16:30:46.799+0000] {taskinstance.py:1157} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: transaction_facts_generator.generate_txn_fact_data manual__2024-11-02T16:30:45.078087+00:00 [queued]>
[2024-11-02T16:30:46.800+0000] {taskinstance.py:1359} INFO - Starting attempt 1 of 1
[2024-11-02T16:30:46.815+0000] {taskinstance.py:1380} INFO - Executing <Task(KafkaProducerOperator): generate_txn_fact_data> on 2024-11-02 16:30:45.078087+00:00
[2024-11-02T16:30:46.819+0000] {standard_task_runner.py:57} INFO - Started process 2841 to run task
[2024-11-02T16:30:46.822+0000] {standard_task_runner.py:84} INFO - Running: ['***', 'tasks', 'run', 'transaction_facts_generator', 'generate_txn_fact_data', 'manual__2024-11-02T16:30:45.078087+00:00', '--job-id', '1856', '--raw', '--subdir', 'DAGS_FOLDER/transaction_facts_generator.py', '--cfg-path', '/tmp/tmpbovkd11l']
[2024-11-02T16:30:46.825+0000] {standard_task_runner.py:85} INFO - Job 1856: Subtask generate_txn_fact_data
[2024-11-02T16:30:46.867+0000] {task_command.py:415} INFO - Running <TaskInstance: transaction_facts_generator.generate_txn_fact_data manual__2024-11-02T16:30:45.078087+00:00 [running]> on host d7ae6674561a
[2024-11-02T16:30:46.946+0000] {taskinstance.py:1660} INFO - Exporting env vars: AIRFLOW_CTX_DAG_OWNER='minhtranquang' AIRFLOW_CTX_DAG_ID='transaction_facts_generator' AIRFLOW_CTX_TASK_ID='generate_txn_fact_data' AIRFLOW_CTX_EXECUTION_DATE='2024-11-02T16:30:45.078087+00:00' AIRFLOW_CTX_TRY_NUMBER='1' AIRFLOW_CTX_DAG_RUN_ID='manual__2024-11-02T16:30:45.078087+00:00'
[2024-11-02T16:30:46.950+0000] {conn.py:380} INFO - <BrokerConnection node_id=bootstrap-0 host=kafka_broker:9092 <connecting> [IPv4 ('172.20.0.5', 9092)]>: connecting to kafka_broker:9092 [('172.20.0.5', 9092) IPv4]
[2024-11-02T16:30:46.951+0000] {conn.py:1205} INFO - Probing node bootstrap-0 broker version
[2024-11-02T16:30:46.952+0000] {conn.py:410} INFO - <BrokerConnection node_id=bootstrap-0 host=kafka_broker:9092 <connecting> [IPv4 ('172.20.0.5', 9092)]>: Connection complete.
[2024-11-02T16:30:47.056+0000] {conn.py:1267} INFO - Broker version identified as 2.5.0
[2024-11-02T16:30:47.057+0000] {conn.py:1268} INFO - Set configuration api_version=(2, 5, 0) to skip auto check_version requests on startup
[2024-11-02T16:30:47.061+0000] {kafka_operator.py:60} INFO - Sent transaction: {'transaction_id': 'T000001', 'transaction_date': 1723307447060, 'account_id': 'A00070', 'customer_id': 'C00090', 'transaction_type': 'Debit', 'currency': 'USD', 'branch_id': 'B00033', 'transaction_amount': 4362.47, 'exchange_rate': 0.9961}
[2024-11-02T16:30:47.158+0000] {kafka_operator.py:60} INFO - Sent transaction: {'transaction_id': 'T000066', 'transaction_date': 1701361847158, 'account_id': 'A00062', 'customer_id': 'C00027', 'transaction_type': 'Debit', 'currency': 'USD', 'branch_id': 'B00095', 'transaction_amount': 4358.75, 'exchange_rate': 0.5092}
[2024-11-02T16:30:47.160+0000] {kafka_operator.py:60} INFO - Sent transaction: {'transaction_id': 'T000067', 'transaction_date': 1718209847159, 'account_id': 'A00099', 'customer_id': 'C00074', 'transaction_type': 'Withdrawal', 'currency': 'EUR', 'branch_id': 'B00067', 'transaction_amount': 2518.31, 'exchange_rate': 0.6624}
[2024-11-02T16:30:47.162+0000] {kafka_operator.py:60} INFO - Sent transaction: {'transaction_id': 'T000068', 'transaction_date': 1707323447161, 'account_id': 'A00072', 'customer_id': 'C00064', 'transaction_type': 'Credit', 'currency': 'USD', 'branch_id': 'B00077', 'transaction_amount': 1439.43, 'exchange_rate': 0.6412}
[2024-11-02T16:30:47.163+0000] {kafka_operator.py:60} INFO - Sent transaction: {'transaction_id': 'T000069', 'transaction_date': 1704558647163, 'account_id': 'A00092', 'customer_id': 'C00014', 'transaction_type': 'Debit', 'currency': 'EUR', 'branch_id': 'B00042', 'transaction_amount': 6547.94, 'exchange_rate': 0.5595}
[2024-11-02T16:30:47.165+0000] {kafka_operator.py:60} INFO - Sent transaction: {'transaction_id': 'T000070', 'transaction_date': 1716654647164, 'account_id': 'A00076', 'customer_id': 'C00022', 'transaction_type': 'Debit', 'currency': 'USD', 'branch_id': 'B00054', 'transaction_amount': 4084.4, 'exchange_rate': 1.2703}
[2024-11-02T16:30:47.166+0000] {kafka_operator.py:60} INFO - Sent transaction: {'transaction_id': 'T000071', 'transaction_date': 1701966647166, 'account_id': 'A00018', 'customer_id': 'C00083', 'transaction_type': 'Withdrawal', 'currency': 'EUR', 'branch_id': 'B00036', 'transaction_amount': 3395.1, 'exchange_rate': 0.5381}
[2024-11-02T16:30:47.168+0000] {kafka_operator.py:60} INFO - Sent transaction: {'transaction_id': 'T000072', 'transaction_date': 1724430647167, 'account_id': 'A00072', 'customer_id': 'C00007', 'transaction_type': 'Transfer', 'currency': 'GBP', 'branch_id': 'B00085', 'transaction_amount': 4571.63, 'exchange_rate': 1.4609}
[2024-11-02T16:30:47.169+0000] {kafka_operator.py:60} INFO - Sent transaction: {'transaction_id': 'T000073', 'transaction_date': 1727627447169, 'account_id': 'A00006', 'customer_id': 'C00076', 'transaction_type': 'Deposit', 'currency': 'GBP', 'branch_id': 'B00093', 'transaction_amount': 4073.99, 'exchange_rate': 0.7242}
[2024-11-02T16:30:47.171+0000] {kafka_operator.py:60} INFO - Sent transaction: {'transaction_id': 'T000074', 'transaction_date': 1701016247171, 'account_id': 'A00007', 'customer_id': 'C00030', 'transaction_type': 'Deposit', 'currency': 'EUR', 'branch_id': 'B00090', 'transaction_amount': 8739.02, 'exchange_rate': 1.1475}
[2024-11-02T16:30:47.173+0000] {kafka_operator.py:60} INFO - Sent transaction: {'transaction_id': 'T000075', 'transaction_date': 1720542647172, 'account_id': 'A00044', 'customer_id': 'C00084', 'transaction_type': 'Withdrawal', 'currency': 'EUR', 'branch_id': 'B00020', 'transaction_amount': 9225.01, 'exchange_rate': 1.4645}
[2024-11-02T16:30:47.175+0000] {kafka_operator.py:60} INFO - Sent transaction: {'transaction_id': 'T000076', 'transaction_date': 1727800247174, 'account_id': 'A00054', 'customer_id': 'C00079', 'transaction_type': 'Credit', 'currency': 'GBP', 'branch_id': 'B00087', 'transaction_amount': 8777.23, 'exchange_rate': 0.5745}
[2024-11-02T16:30:47.176+0000] {kafka_operator.py:60} INFO - Sent transaction: {'transaction_id': 'T000077', 'transaction_date': 1701621047176, 'account_id': 'A00072', 'customer_id': 'C00008', 'transaction_type': 'Withdrawal', 'currency': 'GBP', 'branch_id': 'B00002', 'transaction_amount': 6017.27, 'exchange_rate': 0.794}
[2024-11-02T16:30:47.177+0000] {kafka_operator.py:60} INFO - Sent transaction: {'transaction_id': 'T000078', 'transaction_date': 1719073847177, 'account_id': 'A00074', 'customer_id': 'C00010', 'transaction_type': 'Withdrawal', 'currency': 'USD', 'branch_id': 'B00093', 'transaction_amount': 7650.84, 'exchange_rate': 1.4075}
[2024-11-02T16:30:47.179+0000] {kafka_operator.py:60} INFO - Sent transaction: {'transaction_id': 'T000079', 'transaction_date': 1716913847179, 'account_id': 'A00084', 'customer_id': 'C00076', 'transaction_type': 'Deposit', 'currency': 'USD', 'branch_id': 'B00030', 'transaction_amount': 2597.45, 'exchange_rate': 1.0588}
[2024-11-02T16:30:47.180+0000] {kafka_operator.py:60} INFO - Sent transaction: {'transaction_id': 'T000080', 'transaction_date': 1715185847180, 'account_id': 'A00045', 'customer_id': 'C00049', 'transaction_type': 'Deposit', 'currency': 'EUR', 'branch_id': 'B00015', 'transaction_amount': 5719.08, 'exchange_rate': 0.5965}
[2024-11-02T16:30:47.182+0000] {kafka_operator.py:60} INFO - Sent transaction: {'transaction_id': 'T000081', 'transaction_date': 1708792247182, 'account_id': 'A00062', 'customer_id': 'C00030', 'transaction_type': 'Credit', 'currency': 'GBP', 'branch_id': 'B00091', 'transaction_amount': 3292.03, 'exchange_rate': 0.7917}
[2024-11-02T16:30:47.184+0000] {kafka_operator.py:60} INFO - Sent transaction: {'transaction_id': 'T000082', 'transaction_date': 1716049847184, 'account_id': 'A00064', 'customer_id': 'C00029', 'transaction_type': 'Withdrawal', 'currency': 'GBP', 'branch_id': 'B00084', 'transaction_amount': 4542.33, 'exchange_rate': 0.9783}
[2024-11-02T16:30:47.186+0000] {kafka_operator.py:60} INFO - Sent transaction: {'transaction_id': 'T000083', 'transaction_date': 1726677047185, 'account_id': 'A00014', 'customer_id': 'C00065', 'transaction_type': 'Withdrawal', 'currency': 'GBP', 'branch_id': 'B00020', 'transaction_amount': 5628.98, 'exchange_rate': 1.4444}
[2024-11-02T16:30:47.187+0000] {kafka_operator.py:60} INFO - Sent transaction: {'transaction_id': 'T000084', 'transaction_date': 1716309047187, 'account_id': 'A00041', 'customer_id': 'C00086', 'transaction_type': 'Deposit', 'currency': 'EUR', 'branch_id': 'B00009', 'transaction_amount': 2544.48, 'exchange_rate': 1.2064}
[2024-11-02T16:30:47.189+0000] {kafka_operator.py:60} INFO - Sent transaction: {'transaction_id': 'T000085', 'transaction_date': 1705336247189, 'account_id': 'A00012', 'customer_id': 'C00020', 'transaction_type': 'Credit', 'currency': 'USD', 'branch_id': 'B00009', 'transaction_amount': 8281.18, 'exchange_rate': 1.0088}
[2024-11-02T16:30:47.191+0000] {kafka_operator.py:60} INFO - Sent transaction: {'transaction_id': 'T000086', 'transaction_date': 1729182647190, 'account_id': 'A00042', 'customer_id': 'C00073', 'transaction_type': 'Credit', 'currency': 'EUR', 'branch_id': 'B00039', 'transaction_amount': 3001.96, 'exchange_rate': 1.3305}
[2024-11-02T16:30:47.192+0000] {kafka_operator.py:60} INFO - Sent transaction: {'transaction_id': 'T000087', 'transaction_date': 1722789047192, 'account_id': 'A00060', 'customer_id': 'C00064', 'transaction_type': 'Transfer', 'currency': 'USD', 'branch_id': 'B00037', 'transaction_amount': 4938.24, 'exchange_rate': 1.4483}
[2024-11-02T16:30:47.194+0000] {kafka_operator.py:60} INFO - Sent transaction: {'transaction_id': 'T000088', 'transaction_date': 1721752247193, 'account_id': 'A00012', 'customer_id': 'C00057', 'transaction_type': 'Debit', 'currency': 'EUR', 'branch_id': 'B00039', 'transaction_amount': 7913.35, 'exchange_rate': 1.2351}
[2024-11-02T16:30:47.195+0000] {kafka_operator.py:60} INFO - Sent transaction: {'transaction_id': 'T000089', 'transaction_date': 1704904247195, 'account_id': 'A00010', 'customer_id': 'C00014', 'transaction_type': 'Deposit', 'currency': 'GBP', 'branch_id': 'B00046', 'transaction_amount': 5509.96, 'exchange_rate': 0.5014}
[2024-11-02T16:30:47.196+0000] {kafka_operator.py:60} INFO - Sent transaction: {'transaction_id': 'T000090', 'transaction_date': 1712507447196, 'account_id': 'A00082', 'customer_id': 'C00098', 'transaction_type': 'Credit', 'currency': 'GBP', 'branch_id': 'B00074', 'transaction_amount': 5509.79, 'exchange_rate': 0.6661}
[2024-11-02T16:30:47.198+0000] {kafka_operator.py:60} INFO - Sent transaction: {'transaction_id': 'T000091', 'transaction_date': 1705768247198, 'account_id': 'A00098', 'customer_id': 'C00068', 'transaction_type': 'Debit', 'currency': 'USD', 'branch_id': 'B00070', 'transaction_amount': 1718.35, 'exchange_rate': 0.5863}
[2024-11-02T16:30:47.200+0000] {kafka_operator.py:60} INFO - Sent transaction: {'transaction_id': 'T000092', 'transaction_date': 1703349047199, 'account_id': 'A00061', 'customer_id': 'C00094', 'transaction_type': 'Withdrawal', 'currency': 'GBP', 'branch_id': 'B00031', 'transaction_amount': 7360.94, 'exchange_rate': 1.4918}
[2024-11-02T16:30:47.201+0000] {kafka_operator.py:60} INFO - Sent transaction: {'transaction_id': 'T000093', 'transaction_date': 1699029047201, 'account_id': 'A00099', 'customer_id': 'C00075', 'transaction_type': 'Credit', 'currency': 'USD', 'branch_id': 'B00073', 'transaction_amount': 6325.99, 'exchange_rate': 0.9782}
[2024-11-02T16:30:47.203+0000] {kafka_operator.py:60} INFO - Sent transaction: {'transaction_id': 'T000094', 'transaction_date': 1720024247202, 'account_id': 'A00034', 'customer_id': 'C00074', 'transaction_type': 'Debit', 'currency': 'USD', 'branch_id': 'B00075', 'transaction_amount': 2570.23, 'exchange_rate': 0.7902}
[2024-11-02T16:30:47.205+0000] {kafka_operator.py:60} INFO - Sent transaction: {'transaction_id': 'T000095', 'transaction_date': 1705077047205, 'account_id': 'A00066', 'customer_id': 'C00025', 'transaction_type': 'Transfer', 'currency': 'USD', 'branch_id': 'B00027', 'transaction_amount': 7745.94, 'exchange_rate': 0.6599}
[2024-11-02T16:30:47.206+0000] {kafka_operator.py:60} INFO - Sent transaction: {'transaction_id': 'T000096', 'transaction_date': 1713112247206, 'account_id': 'A00044', 'customer_id': 'C00058', 'transaction_type': 'Deposit', 'currency': 'EUR', 'branch_id': 'B00016', 'transaction_amount': 9521.14, 'exchange_rate': 1.4245}
[2024-11-02T16:30:47.208+0000] {kafka_operator.py:60} INFO - Sent transaction: {'transaction_id': 'T000097', 'transaction_date': 1726763447208, 'account_id': 'A00058', 'customer_id': 'C00083', 'transaction_type': 'Withdrawal', 'currency': 'USD', 'branch_id': 'B00078', 'transaction_amount': 7844.36, 'exchange_rate': 0.6093}
[2024-11-02T16:30:47.209+0000] {kafka_operator.py:60} INFO - Sent transaction: {'transaction_id': 'T000098', 'transaction_date': 1707582647209, 'account_id': 'A00078', 'customer_id': 'C00090', 'transaction_type': 'Transfer', 'currency': 'GBP', 'branch_id': 'B00039', 'transaction_amount': 8786.95, 'exchange_rate': 0.8057}
[2024-11-02T16:30:47.211+0000] {kafka_operator.py:60} INFO - Sent transaction: {'transaction_id': 'T000099', 'transaction_date': 1722097847211, 'account_id': 'A00088', 'customer_id': 'C00047', 'transaction_type': 'Deposit', 'currency': 'GBP', 'branch_id': 'B00064', 'transaction_amount': 1346.27, 'exchange_rate': 0.6657}
[2024-11-02T16:30:47.212+0000] {kafka_operator.py:60} INFO - Sent transaction: {'transaction_id': 'T000100', 'transaction_date': 1711297847212, 'account_id': 'A00013', 'customer_id': 'C00084', 'transaction_type': 'Transfer', 'currency': 'GBP', 'branch_id': 'B00044', 'transaction_amount': 2983.3, 'exchange_rate': 0.7922}
[2024-11-02T16:30:47.215+0000] {kafka_operator.py:63} INFO - 100 transaction records has been sent to kafka topic transaction_facts
[2024-11-02T16:30:47.215+0000] {conn.py:919} INFO - <BrokerConnection node_id=0 host=kafka_broker:9092 <connected> [IPv4 ('172.20.0.5', 9092)]>: Closing connection. 
[2024-11-02T16:30:47.225+0000] {taskinstance.py:1398} INFO - Marking task as SUCCESS. dag_id=transaction_facts_generator, task_id=generate_txn_fact_data, execution_date=20241102T163045, start_date=20241102T163046, end_date=20241102T163047
[2024-11-02T16:30:47.276+0000] {local_task_job_runner.py:228} INFO - Task exited with return code 0
[2024-11-02T16:30:47.294+0000] {taskinstance.py:2776} INFO - 0 downstream tasks scheduled from follow-on schedule check
