[2024-11-02T16:02:58.017+0000] {taskinstance.py:1157} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: transaction_facts_generator.generate_txn_fact_data manual__2024-11-02T16:02:56.020192+00:00 [queued]>
[2024-11-02T16:02:58.027+0000] {taskinstance.py:1157} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: transaction_facts_generator.generate_txn_fact_data manual__2024-11-02T16:02:56.020192+00:00 [queued]>
[2024-11-02T16:02:58.027+0000] {taskinstance.py:1359} INFO - Starting attempt 1 of 1
[2024-11-02T16:02:58.045+0000] {taskinstance.py:1380} INFO - Executing <Task(KafkaProducerOperator): generate_txn_fact_data> on 2024-11-02 16:02:56.020192+00:00
[2024-11-02T16:02:58.053+0000] {standard_task_runner.py:57} INFO - Started process 233 to run task
[2024-11-02T16:02:58.056+0000] {standard_task_runner.py:84} INFO - Running: ['***', 'tasks', 'run', 'transaction_facts_generator', 'generate_txn_fact_data', 'manual__2024-11-02T16:02:56.020192+00:00', '--job-id', '1841', '--raw', '--subdir', 'DAGS_FOLDER/transaction_facts_generator.py', '--cfg-path', '/tmp/tmp4p3cgksz']
[2024-11-02T16:02:58.059+0000] {standard_task_runner.py:85} INFO - Job 1841: Subtask generate_txn_fact_data
[2024-11-02T16:02:58.105+0000] {task_command.py:415} INFO - Running <TaskInstance: transaction_facts_generator.generate_txn_fact_data manual__2024-11-02T16:02:56.020192+00:00 [running]> on host d7ae6674561a
[2024-11-02T16:02:58.187+0000] {taskinstance.py:1660} INFO - Exporting env vars: AIRFLOW_CTX_DAG_OWNER='minhtranquang' AIRFLOW_CTX_DAG_ID='transaction_facts_generator' AIRFLOW_CTX_TASK_ID='generate_txn_fact_data' AIRFLOW_CTX_EXECUTION_DATE='2024-11-02T16:02:56.020192+00:00' AIRFLOW_CTX_TRY_NUMBER='1' AIRFLOW_CTX_DAG_RUN_ID='manual__2024-11-02T16:02:56.020192+00:00'
[2024-11-02T16:02:58.191+0000] {conn.py:380} INFO - <BrokerConnection node_id=bootstrap-0 host=kafka_broker:9092 <connecting> [IPv4 ('172.20.0.5', 9092)]>: connecting to kafka_broker:9092 [('172.20.0.5', 9092) IPv4]
[2024-11-02T16:02:58.192+0000] {conn.py:1205} INFO - Probing node bootstrap-0 broker version
[2024-11-02T16:02:58.193+0000] {conn.py:410} INFO - <BrokerConnection node_id=bootstrap-0 host=kafka_broker:9092 <connecting> [IPv4 ('172.20.0.5', 9092)]>: Connection complete.
[2024-11-02T16:02:58.296+0000] {conn.py:1267} INFO - Broker version identified as 2.5.0
[2024-11-02T16:02:58.297+0000] {conn.py:1268} INFO - Set configuration api_version=(2, 5, 0) to skip auto check_version requests on startup
[2024-11-02T16:02:58.455+0000] {conn.py:380} INFO - <BrokerConnection node_id=0 host=kafka_broker:9092 <connecting> [IPv4 ('172.20.0.5', 9092)]>: connecting to kafka_broker:9092 [('172.20.0.5', 9092) IPv4]
[2024-11-02T16:02:58.457+0000] {conn.py:410} INFO - <BrokerConnection node_id=0 host=kafka_broker:9092 <connecting> [IPv4 ('172.20.0.5', 9092)]>: Connection complete.
[2024-11-02T16:02:58.458+0000] {conn.py:919} INFO - <BrokerConnection node_id=bootstrap-0 host=kafka_broker:9092 <connected> [IPv4 ('172.20.0.5', 9092)]>: Closing connection. 
[2024-11-02T16:02:58.663+0000] {kafka_operator.py:60} INFO - Sent transaction: {'transaction_id': 'T000001', 'transaction_date': 1705939378302, 'account_id': 'A00003', 'customer_id': 'C00032', 'transaction_type': 'Credit', 'currency': 'USD', 'branch_id': 'B00060', 'transaction_amount': 3835.07, 'exchange_rate': 1.3909}
[2024-11-02T16:02:58.736+0000] {kafka_operator.py:60} INFO - Sent transaction: {'transaction_id': 'T000064', 'transaction_date': 1704643378736, 'account_id': 'A00005', 'customer_id': 'C00049', 'transaction_type': 'Credit', 'currency': 'GBP', 'branch_id': 'B00026', 'transaction_amount': 1090.15, 'exchange_rate': 1.0437}
[2024-11-02T16:02:58.737+0000] {kafka_operator.py:60} INFO - Sent transaction: {'transaction_id': 'T000065', 'transaction_date': 1706889778737, 'account_id': 'A00087', 'customer_id': 'C00093', 'transaction_type': 'Debit', 'currency': 'USD', 'branch_id': 'B00071', 'transaction_amount': 7041.46, 'exchange_rate': 1.0955}
[2024-11-02T16:02:58.738+0000] {kafka_operator.py:60} INFO - Sent transaction: {'transaction_id': 'T000066', 'transaction_date': 1709740978738, 'account_id': 'A00031', 'customer_id': 'C00074', 'transaction_type': 'Deposit', 'currency': 'USD', 'branch_id': 'B00072', 'transaction_amount': 7141.05, 'exchange_rate': 0.9428}
[2024-11-02T16:02:58.739+0000] {kafka_operator.py:60} INFO - Sent transaction: {'transaction_id': 'T000067', 'transaction_date': 1701273778739, 'account_id': 'A00088', 'customer_id': 'C00089', 'transaction_type': 'Withdrawal', 'currency': 'EUR', 'branch_id': 'B00012', 'transaction_amount': 5529.13, 'exchange_rate': 0.8729}
[2024-11-02T16:02:58.740+0000] {kafka_operator.py:60} INFO - Sent transaction: {'transaction_id': 'T000068', 'transaction_date': 1714924978740, 'account_id': 'A00097', 'customer_id': 'C00041', 'transaction_type': 'Transfer', 'currency': 'EUR', 'branch_id': 'B00023', 'transaction_amount': 972.38, 'exchange_rate': 0.6577}
[2024-11-02T16:02:58.741+0000] {kafka_operator.py:60} INFO - Sent transaction: {'transaction_id': 'T000069', 'transaction_date': 1704556978741, 'account_id': 'A00094', 'customer_id': 'C00031', 'transaction_type': 'Transfer', 'currency': 'GBP', 'branch_id': 'B00064', 'transaction_amount': 4646.1, 'exchange_rate': 0.5601}
[2024-11-02T16:02:58.743+0000] {kafka_operator.py:60} INFO - Sent transaction: {'transaction_id': 'T000070', 'transaction_date': 1715356978742, 'account_id': 'A00015', 'customer_id': 'C00081', 'transaction_type': 'Debit', 'currency': 'USD', 'branch_id': 'B00084', 'transaction_amount': 2160.67, 'exchange_rate': 1.3672}
[2024-11-02T16:02:58.744+0000] {kafka_operator.py:60} INFO - Sent transaction: {'transaction_id': 'T000071', 'transaction_date': 1730563378744, 'account_id': 'A00023', 'customer_id': 'C00016', 'transaction_type': 'Credit', 'currency': 'USD', 'branch_id': 'B00014', 'transaction_amount': 8335.62, 'exchange_rate': 0.6326}
[2024-11-02T16:02:58.745+0000] {kafka_operator.py:60} INFO - Sent transaction: {'transaction_id': 'T000072', 'transaction_date': 1720886578745, 'account_id': 'A00044', 'customer_id': 'C00082', 'transaction_type': 'Credit', 'currency': 'GBP', 'branch_id': 'B00054', 'transaction_amount': 7378.34, 'exchange_rate': 1.2305}
[2024-11-02T16:02:58.746+0000] {kafka_operator.py:60} INFO - Sent transaction: {'transaction_id': 'T000073', 'transaction_date': 1730131378746, 'account_id': 'A00057', 'customer_id': 'C00048', 'transaction_type': 'Deposit', 'currency': 'USD', 'branch_id': 'B00027', 'transaction_amount': 1727.69, 'exchange_rate': 0.7939}
[2024-11-02T16:02:58.747+0000] {kafka_operator.py:60} INFO - Sent transaction: {'transaction_id': 'T000074', 'transaction_date': 1699459378747, 'account_id': 'A00012', 'customer_id': 'C00067', 'transaction_type': 'Deposit', 'currency': 'EUR', 'branch_id': 'B00006', 'transaction_amount': 4275.72, 'exchange_rate': 0.9812}
[2024-11-02T16:02:58.748+0000] {kafka_operator.py:60} INFO - Sent transaction: {'transaction_id': 'T000075', 'transaction_date': 1711555378748, 'account_id': 'A00024', 'customer_id': 'C00087', 'transaction_type': 'Deposit', 'currency': 'GBP', 'branch_id': 'B00085', 'transaction_amount': 1227.91, 'exchange_rate': 1.4084}
[2024-11-02T16:02:58.750+0000] {kafka_operator.py:60} INFO - Sent transaction: {'transaction_id': 'T000076', 'transaction_date': 1722268978750, 'account_id': 'A00037', 'customer_id': 'C00060', 'transaction_type': 'Debit', 'currency': 'EUR', 'branch_id': 'B00018', 'transaction_amount': 5935.4, 'exchange_rate': 1.0283}
[2024-11-02T16:02:58.751+0000] {kafka_operator.py:60} INFO - Sent transaction: {'transaction_id': 'T000077', 'transaction_date': 1722441778750, 'account_id': 'A00084', 'customer_id': 'C00098', 'transaction_type': 'Debit', 'currency': 'GBP', 'branch_id': 'B00054', 'transaction_amount': 304.98, 'exchange_rate': 0.5857}
[2024-11-02T16:02:58.752+0000] {kafka_operator.py:60} INFO - Sent transaction: {'transaction_id': 'T000078', 'transaction_date': 1701100978752, 'account_id': 'A00007', 'customer_id': 'C00053', 'transaction_type': 'Deposit', 'currency': 'EUR', 'branch_id': 'B00015', 'transaction_amount': 7457.62, 'exchange_rate': 0.5861}
[2024-11-02T16:02:58.753+0000] {kafka_operator.py:60} INFO - Sent transaction: {'transaction_id': 'T000079', 'transaction_date': 1708444978753, 'account_id': 'A00012', 'customer_id': 'C00083', 'transaction_type': 'Withdrawal', 'currency': 'USD', 'branch_id': 'B00051', 'transaction_amount': 6664.02, 'exchange_rate': 0.7335}
[2024-11-02T16:02:58.754+0000] {kafka_operator.py:60} INFO - Sent transaction: {'transaction_id': 'T000080', 'transaction_date': 1703606578754, 'account_id': 'A00061', 'customer_id': 'C00082', 'transaction_type': 'Deposit', 'currency': 'GBP', 'branch_id': 'B00081', 'transaction_amount': 2611.33, 'exchange_rate': 0.82}
[2024-11-02T16:02:58.755+0000] {kafka_operator.py:60} INFO - Sent transaction: {'transaction_id': 'T000081', 'transaction_date': 1708012978755, 'account_id': 'A00014', 'customer_id': 'C00055', 'transaction_type': 'Debit', 'currency': 'GBP', 'branch_id': 'B00095', 'transaction_amount': 2131.08, 'exchange_rate': 1.2339}
[2024-11-02T16:02:58.756+0000] {kafka_operator.py:60} INFO - Sent transaction: {'transaction_id': 'T000082', 'transaction_date': 1715011378756, 'account_id': 'A00071', 'customer_id': 'C00023', 'transaction_type': 'Transfer', 'currency': 'GBP', 'branch_id': 'B00035', 'transaction_amount': 5873.64, 'exchange_rate': 1.1721}
[2024-11-02T16:02:58.757+0000] {kafka_operator.py:60} INFO - Sent transaction: {'transaction_id': 'T000083', 'transaction_date': 1720800178757, 'account_id': 'A00043', 'customer_id': 'C00088', 'transaction_type': 'Credit', 'currency': 'USD', 'branch_id': 'B00035', 'transaction_amount': 6130.65, 'exchange_rate': 1.2691}
[2024-11-02T16:02:58.759+0000] {kafka_operator.py:60} INFO - Sent transaction: {'transaction_id': 'T000084', 'transaction_date': 1714147378758, 'account_id': 'A00048', 'customer_id': 'C00074', 'transaction_type': 'Credit', 'currency': 'GBP', 'branch_id': 'B00050', 'transaction_amount': 4629.34, 'exchange_rate': 0.5246}
[2024-11-02T16:02:58.760+0000] {kafka_operator.py:60} INFO - Sent transaction: {'transaction_id': 'T000085', 'transaction_date': 1727884978760, 'account_id': 'A00015', 'customer_id': 'C00068', 'transaction_type': 'Debit', 'currency': 'GBP', 'branch_id': 'B00030', 'transaction_amount': 6786.75, 'exchange_rate': 0.6286}
[2024-11-02T16:02:58.761+0000] {kafka_operator.py:60} INFO - Sent transaction: {'transaction_id': 'T000086', 'transaction_date': 1721404978761, 'account_id': 'A00049', 'customer_id': 'C00098', 'transaction_type': 'Debit', 'currency': 'EUR', 'branch_id': 'B00074', 'transaction_amount': 828.29, 'exchange_rate': 0.8106}
[2024-11-02T16:02:58.762+0000] {kafka_operator.py:60} INFO - Sent transaction: {'transaction_id': 'T000087', 'transaction_date': 1730217778762, 'account_id': 'A00055', 'customer_id': 'C00062', 'transaction_type': 'Transfer', 'currency': 'USD', 'branch_id': 'B00059', 'transaction_amount': 1174.68, 'exchange_rate': 0.7467}
[2024-11-02T16:02:58.763+0000] {kafka_operator.py:60} INFO - Sent transaction: {'transaction_id': 'T000088', 'transaction_date': 1723910578763, 'account_id': 'A00036', 'customer_id': 'C00084', 'transaction_type': 'Debit', 'currency': 'GBP', 'branch_id': 'B00015', 'transaction_amount': 2837.2, 'exchange_rate': 1.3892}
[2024-11-02T16:02:58.764+0000] {kafka_operator.py:60} INFO - Sent transaction: {'transaction_id': 'T000089', 'transaction_date': 1704902578764, 'account_id': 'A00010', 'customer_id': 'C00040', 'transaction_type': 'Debit', 'currency': 'EUR', 'branch_id': 'B00086', 'transaction_amount': 1095.92, 'exchange_rate': 0.6626}
[2024-11-02T16:02:58.765+0000] {kafka_operator.py:60} INFO - Sent transaction: {'transaction_id': 'T000090', 'transaction_date': 1721577778765, 'account_id': 'A00022', 'customer_id': 'C00006', 'transaction_type': 'Credit', 'currency': 'EUR', 'branch_id': 'B00045', 'transaction_amount': 3496.6, 'exchange_rate': 1.2619}
[2024-11-02T16:02:58.766+0000] {kafka_operator.py:60} INFO - Sent transaction: {'transaction_id': 'T000091', 'transaction_date': 1715443378766, 'account_id': 'A00018', 'customer_id': 'C00021', 'transaction_type': 'Debit', 'currency': 'GBP', 'branch_id': 'B00059', 'transaction_amount': 7909.82, 'exchange_rate': 1.1054}
[2024-11-02T16:02:58.767+0000] {kafka_operator.py:60} INFO - Sent transaction: {'transaction_id': 'T000092', 'transaction_date': 1715529778767, 'account_id': 'A00094', 'customer_id': 'C00020', 'transaction_type': 'Withdrawal', 'currency': 'GBP', 'branch_id': 'B00089', 'transaction_amount': 6462.46, 'exchange_rate': 1.1569}
[2024-11-02T16:02:58.769+0000] {kafka_operator.py:60} INFO - Sent transaction: {'transaction_id': 'T000093', 'transaction_date': 1718899378769, 'account_id': 'A00091', 'customer_id': 'C00050', 'transaction_type': 'Withdrawal', 'currency': 'GBP', 'branch_id': 'B00065', 'transaction_amount': 9242.68, 'exchange_rate': 0.9822}
[2024-11-02T16:02:58.770+0000] {kafka_operator.py:60} INFO - Sent transaction: {'transaction_id': 'T000094', 'transaction_date': 1726416178770, 'account_id': 'A00028', 'customer_id': 'C00099', 'transaction_type': 'Transfer', 'currency': 'USD', 'branch_id': 'B00009', 'transaction_amount': 4833.01, 'exchange_rate': 1.313}
[2024-11-02T16:02:58.771+0000] {kafka_operator.py:60} INFO - Sent transaction: {'transaction_id': 'T000095', 'transaction_date': 1704729778771, 'account_id': 'A00046', 'customer_id': 'C00062', 'transaction_type': 'Credit', 'currency': 'GBP', 'branch_id': 'B00051', 'transaction_amount': 5863.12, 'exchange_rate': 1.3576}
[2024-11-02T16:02:58.772+0000] {kafka_operator.py:60} INFO - Sent transaction: {'transaction_id': 'T000096', 'transaction_date': 1701532978772, 'account_id': 'A00036', 'customer_id': 'C00021', 'transaction_type': 'Withdrawal', 'currency': 'GBP', 'branch_id': 'B00053', 'transaction_amount': 9225.69, 'exchange_rate': 0.5372}
[2024-11-02T16:02:58.773+0000] {kafka_operator.py:60} INFO - Sent transaction: {'transaction_id': 'T000097', 'transaction_date': 1716048178773, 'account_id': 'A00004', 'customer_id': 'C00032', 'transaction_type': 'Deposit', 'currency': 'EUR', 'branch_id': 'B00005', 'transaction_amount': 1825.15, 'exchange_rate': 0.5892}
[2024-11-02T16:02:58.774+0000] {kafka_operator.py:60} INFO - Sent transaction: {'transaction_id': 'T000098', 'transaction_date': 1725292978774, 'account_id': 'A00100', 'customer_id': 'C00099', 'transaction_type': 'Debit', 'currency': 'USD', 'branch_id': 'B00076', 'transaction_amount': 469.99, 'exchange_rate': 1.3317}
[2024-11-02T16:02:58.776+0000] {kafka_operator.py:60} INFO - Sent transaction: {'transaction_id': 'T000099', 'transaction_date': 1707926578775, 'account_id': 'A00087', 'customer_id': 'C00069', 'transaction_type': 'Deposit', 'currency': 'EUR', 'branch_id': 'B00019', 'transaction_amount': 2223.38, 'exchange_rate': 0.8093}
[2024-11-02T16:02:58.776+0000] {kafka_operator.py:60} INFO - Sent transaction: {'transaction_id': 'T000100', 'transaction_date': 1721664178776, 'account_id': 'A00080', 'customer_id': 'C00028', 'transaction_type': 'Transfer', 'currency': 'GBP', 'branch_id': 'B00084', 'transaction_amount': 5694.5, 'exchange_rate': 1.0017}
[2024-11-02T16:02:58.778+0000] {kafka_operator.py:63} INFO - 100 transaction records has been sent to kafka topic transaction_facts
[2024-11-02T16:02:58.779+0000] {conn.py:919} INFO - <BrokerConnection node_id=0 host=kafka_broker:9092 <connected> [IPv4 ('172.20.0.5', 9092)]>: Closing connection. 
[2024-11-02T16:02:58.788+0000] {taskinstance.py:1398} INFO - Marking task as SUCCESS. dag_id=transaction_facts_generator, task_id=generate_txn_fact_data, execution_date=20241102T160256, start_date=20241102T160258, end_date=20241102T160258
[2024-11-02T16:02:58.832+0000] {local_task_job_runner.py:228} INFO - Task exited with return code 0
[2024-11-02T16:02:58.850+0000] {taskinstance.py:2776} INFO - 0 downstream tasks scheduled from follow-on schedule check
