[2024-11-02T16:30:55.712+0000] {taskinstance.py:1157} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: transaction_facts_generator.generate_txn_fact_data manual__2024-11-02T16:30:53.969707+00:00 [queued]>
[2024-11-02T16:30:55.720+0000] {taskinstance.py:1157} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: transaction_facts_generator.generate_txn_fact_data manual__2024-11-02T16:30:53.969707+00:00 [queued]>
[2024-11-02T16:30:55.720+0000] {taskinstance.py:1359} INFO - Starting attempt 1 of 1
[2024-11-02T16:30:55.734+0000] {taskinstance.py:1380} INFO - Executing <Task(KafkaProducerOperator): generate_txn_fact_data> on 2024-11-02 16:30:53.969707+00:00
[2024-11-02T16:30:55.738+0000] {standard_task_runner.py:57} INFO - Started process 2851 to run task
[2024-11-02T16:30:55.741+0000] {standard_task_runner.py:84} INFO - Running: ['***', 'tasks', 'run', 'transaction_facts_generator', 'generate_txn_fact_data', 'manual__2024-11-02T16:30:53.969707+00:00', '--job-id', '1857', '--raw', '--subdir', 'DAGS_FOLDER/transaction_facts_generator.py', '--cfg-path', '/tmp/tmphtx4v088']
[2024-11-02T16:30:55.744+0000] {standard_task_runner.py:85} INFO - Job 1857: Subtask generate_txn_fact_data
[2024-11-02T16:30:55.784+0000] {task_command.py:415} INFO - Running <TaskInstance: transaction_facts_generator.generate_txn_fact_data manual__2024-11-02T16:30:53.969707+00:00 [running]> on host d7ae6674561a
[2024-11-02T16:30:55.862+0000] {taskinstance.py:1660} INFO - Exporting env vars: AIRFLOW_CTX_DAG_OWNER='minhtranquang' AIRFLOW_CTX_DAG_ID='transaction_facts_generator' AIRFLOW_CTX_TASK_ID='generate_txn_fact_data' AIRFLOW_CTX_EXECUTION_DATE='2024-11-02T16:30:53.969707+00:00' AIRFLOW_CTX_TRY_NUMBER='1' AIRFLOW_CTX_DAG_RUN_ID='manual__2024-11-02T16:30:53.969707+00:00'
[2024-11-02T16:30:55.865+0000] {conn.py:380} INFO - <BrokerConnection node_id=bootstrap-0 host=kafka_broker:9092 <connecting> [IPv4 ('172.20.0.5', 9092)]>: connecting to kafka_broker:9092 [('172.20.0.5', 9092) IPv4]
[2024-11-02T16:30:55.866+0000] {conn.py:1205} INFO - Probing node bootstrap-0 broker version
[2024-11-02T16:30:55.867+0000] {conn.py:410} INFO - <BrokerConnection node_id=bootstrap-0 host=kafka_broker:9092 <connecting> [IPv4 ('172.20.0.5', 9092)]>: Connection complete.
[2024-11-02T16:30:55.969+0000] {conn.py:1267} INFO - Broker version identified as 2.5.0
[2024-11-02T16:30:55.970+0000] {conn.py:1268} INFO - Set configuration api_version=(2, 5, 0) to skip auto check_version requests on startup
[2024-11-02T16:30:55.974+0000] {kafka_operator.py:60} INFO - Sent transaction: {'transaction_id': 'T000001', 'transaction_date': 1720629055973, 'account_id': 'A00062', 'customer_id': 'C00099', 'transaction_type': 'Credit', 'currency': 'EUR', 'branch_id': 'B00084', 'transaction_amount': 8450.91, 'exchange_rate': 0.9911}
[2024-11-02T16:30:56.080+0000] {kafka_operator.py:60} INFO - Sent transaction: {'transaction_id': 'T000066', 'transaction_date': 1713112256079, 'account_id': 'A00009', 'customer_id': 'C00066', 'transaction_type': 'Credit', 'currency': 'EUR', 'branch_id': 'B00036', 'transaction_amount': 2609.95, 'exchange_rate': 0.9513}
[2024-11-02T16:30:56.082+0000] {kafka_operator.py:60} INFO - Sent transaction: {'transaction_id': 'T000067', 'transaction_date': 1704645056081, 'account_id': 'A00003', 'customer_id': 'C00044', 'transaction_type': 'Credit', 'currency': 'GBP', 'branch_id': 'B00045', 'transaction_amount': 6942.17, 'exchange_rate': 0.575}
[2024-11-02T16:30:56.083+0000] {kafka_operator.py:60} INFO - Sent transaction: {'transaction_id': 'T000068', 'transaction_date': 1725640256083, 'account_id': 'A00024', 'customer_id': 'C00002', 'transaction_type': 'Deposit', 'currency': 'EUR', 'branch_id': 'B00052', 'transaction_amount': 9625.75, 'exchange_rate': 1.2314}
[2024-11-02T16:30:56.085+0000] {kafka_operator.py:60} INFO - Sent transaction: {'transaction_id': 'T000069', 'transaction_date': 1700238656084, 'account_id': 'A00095', 'customer_id': 'C00031', 'transaction_type': 'Debit', 'currency': 'GBP', 'branch_id': 'B00054', 'transaction_amount': 2300.06, 'exchange_rate': 1.4858}
[2024-11-02T16:30:56.087+0000] {kafka_operator.py:60} INFO - Sent transaction: {'transaction_id': 'T000070', 'transaction_date': 1712421056086, 'account_id': 'A00042', 'customer_id': 'C00059', 'transaction_type': 'Credit', 'currency': 'EUR', 'branch_id': 'B00004', 'transaction_amount': 5562.34, 'exchange_rate': 0.5498}
[2024-11-02T16:30:56.088+0000] {kafka_operator.py:60} INFO - Sent transaction: {'transaction_id': 'T000071', 'transaction_date': 1717605056088, 'account_id': 'A00037', 'customer_id': 'C00065', 'transaction_type': 'Credit', 'currency': 'GBP', 'branch_id': 'B00088', 'transaction_amount': 6057.47, 'exchange_rate': 0.9142}
[2024-11-02T16:30:56.089+0000] {kafka_operator.py:60} INFO - Sent transaction: {'transaction_id': 'T000072', 'transaction_date': 1722702656089, 'account_id': 'A00067', 'customer_id': 'C00010', 'transaction_type': 'Credit', 'currency': 'GBP', 'branch_id': 'B00010', 'transaction_amount': 7726.49, 'exchange_rate': 0.7816}
[2024-11-02T16:30:56.091+0000] {kafka_operator.py:60} INFO - Sent transaction: {'transaction_id': 'T000073', 'transaction_date': 1716741056090, 'account_id': 'A00083', 'customer_id': 'C00077', 'transaction_type': 'Deposit', 'currency': 'GBP', 'branch_id': 'B00095', 'transaction_amount': 9668.16, 'exchange_rate': 1.2212}
[2024-11-02T16:30:56.093+0000] {kafka_operator.py:60} INFO - Sent transaction: {'transaction_id': 'T000074', 'transaction_date': 1717345856092, 'account_id': 'A00040', 'customer_id': 'C00081', 'transaction_type': 'Deposit', 'currency': 'GBP', 'branch_id': 'B00054', 'transaction_amount': 970.7, 'exchange_rate': 1.2879}
[2024-11-02T16:30:56.094+0000] {kafka_operator.py:60} INFO - Sent transaction: {'transaction_id': 'T000075', 'transaction_date': 1700325056094, 'account_id': 'A00036', 'customer_id': 'C00033', 'transaction_type': 'Transfer', 'currency': 'EUR', 'branch_id': 'B00061', 'transaction_amount': 8351.18, 'exchange_rate': 0.7251}
[2024-11-02T16:30:56.096+0000] {kafka_operator.py:60} INFO - Sent transaction: {'transaction_id': 'T000076', 'transaction_date': 1726504256096, 'account_id': 'A00064', 'customer_id': 'C00060', 'transaction_type': 'Deposit', 'currency': 'GBP', 'branch_id': 'B00024', 'transaction_amount': 9177.14, 'exchange_rate': 0.8311}
[2024-11-02T16:30:56.097+0000] {kafka_operator.py:60} INFO - Sent transaction: {'transaction_id': 'T000077', 'transaction_date': 1713889856097, 'account_id': 'A00050', 'customer_id': 'C00072', 'transaction_type': 'Debit', 'currency': 'EUR', 'branch_id': 'B00070', 'transaction_amount': 9872.51, 'exchange_rate': 0.6482}
[2024-11-02T16:30:56.099+0000] {kafka_operator.py:60} INFO - Sent transaction: {'transaction_id': 'T000078', 'transaction_date': 1729787456099, 'account_id': 'A00039', 'customer_id': 'C00028', 'transaction_type': 'Debit', 'currency': 'GBP', 'branch_id': 'B00042', 'transaction_amount': 522.92, 'exchange_rate': 1.0088}
[2024-11-02T16:30:56.101+0000] {kafka_operator.py:60} INFO - Sent transaction: {'transaction_id': 'T000079', 'transaction_date': 1711816256100, 'account_id': 'A00033', 'customer_id': 'C00033', 'transaction_type': 'Debit', 'currency': 'USD', 'branch_id': 'B00065', 'transaction_amount': 3949.69, 'exchange_rate': 0.94}
[2024-11-02T16:30:56.102+0000] {kafka_operator.py:60} INFO - Sent transaction: {'transaction_id': 'T000080', 'transaction_date': 1719851456102, 'account_id': 'A00088', 'customer_id': 'C00064', 'transaction_type': 'Credit', 'currency': 'EUR', 'branch_id': 'B00017', 'transaction_amount': 2495.82, 'exchange_rate': 1.0203}
[2024-11-02T16:30:56.104+0000] {kafka_operator.py:60} INFO - Sent transaction: {'transaction_id': 'T000081', 'transaction_date': 1722270656104, 'account_id': 'A00035', 'customer_id': 'C00032', 'transaction_type': 'Deposit', 'currency': 'EUR', 'branch_id': 'B00043', 'transaction_amount': 5429.54, 'exchange_rate': 1.1624}
[2024-11-02T16:30:56.105+0000] {kafka_operator.py:60} INFO - Sent transaction: {'transaction_id': 'T000082', 'transaction_date': 1727281856105, 'account_id': 'A00052', 'customer_id': 'C00028', 'transaction_type': 'Debit', 'currency': 'EUR', 'branch_id': 'B00073', 'transaction_amount': 4554.28, 'exchange_rate': 1.0728}
[2024-11-02T16:30:56.107+0000] {kafka_operator.py:60} INFO - Sent transaction: {'transaction_id': 'T000083', 'transaction_date': 1710001856107, 'account_id': 'A00046', 'customer_id': 'C00081', 'transaction_type': 'Withdrawal', 'currency': 'GBP', 'branch_id': 'B00099', 'transaction_amount': 5105.3, 'exchange_rate': 1.0024}
[2024-11-02T16:30:56.108+0000] {kafka_operator.py:60} INFO - Sent transaction: {'transaction_id': 'T000084', 'transaction_date': 1725553856108, 'account_id': 'A00071', 'customer_id': 'C00001', 'transaction_type': 'Debit', 'currency': 'EUR', 'branch_id': 'B00074', 'transaction_amount': 287.83, 'exchange_rate': 1.2332}
[2024-11-02T16:30:56.109+0000] {kafka_operator.py:60} INFO - Sent transaction: {'transaction_id': 'T000085', 'transaction_date': 1711729856109, 'account_id': 'A00070', 'customer_id': 'C00037', 'transaction_type': 'Debit', 'currency': 'USD', 'branch_id': 'B00042', 'transaction_amount': 6878.8, 'exchange_rate': 1.1509}
[2024-11-02T16:30:56.111+0000] {kafka_operator.py:60} INFO - Sent transaction: {'transaction_id': 'T000086', 'transaction_date': 1705163456111, 'account_id': 'A00056', 'customer_id': 'C00065', 'transaction_type': 'Deposit', 'currency': 'GBP', 'branch_id': 'B00082', 'transaction_amount': 7202.88, 'exchange_rate': 1.4525}
[2024-11-02T16:30:56.113+0000] {kafka_operator.py:60} INFO - Sent transaction: {'transaction_id': 'T000087', 'transaction_date': 1702225856112, 'account_id': 'A00038', 'customer_id': 'C00071', 'transaction_type': 'Credit', 'currency': 'GBP', 'branch_id': 'B00092', 'transaction_amount': 8369.83, 'exchange_rate': 0.7999}
[2024-11-02T16:30:56.114+0000] {kafka_operator.py:60} INFO - Sent transaction: {'transaction_id': 'T000088', 'transaction_date': 1712853056114, 'account_id': 'A00085', 'customer_id': 'C00018', 'transaction_type': 'Debit', 'currency': 'USD', 'branch_id': 'B00087', 'transaction_amount': 6492.29, 'exchange_rate': 0.8289}
[2024-11-02T16:30:56.116+0000] {kafka_operator.py:60} INFO - Sent transaction: {'transaction_id': 'T000089', 'transaction_date': 1725985856116, 'account_id': 'A00039', 'customer_id': 'C00057', 'transaction_type': 'Withdrawal', 'currency': 'USD', 'branch_id': 'B00074', 'transaction_amount': 344.54, 'exchange_rate': 0.9513}
[2024-11-02T16:30:56.117+0000] {kafka_operator.py:60} INFO - Sent transaction: {'transaction_id': 'T000090', 'transaction_date': 1719160256117, 'account_id': 'A00099', 'customer_id': 'C00015', 'transaction_type': 'Transfer', 'currency': 'EUR', 'branch_id': 'B00083', 'transaction_amount': 4673.86, 'exchange_rate': 1.0009}
[2024-11-02T16:30:56.119+0000] {kafka_operator.py:60} INFO - Sent transaction: {'transaction_id': 'T000091', 'transaction_date': 1724430656118, 'account_id': 'A00021', 'customer_id': 'C00033', 'transaction_type': 'Withdrawal', 'currency': 'USD', 'branch_id': 'B00020', 'transaction_amount': 6491.82, 'exchange_rate': 0.6676}
[2024-11-02T16:30:56.120+0000] {kafka_operator.py:60} INFO - Sent transaction: {'transaction_id': 'T000092', 'transaction_date': 1725813056120, 'account_id': 'A00066', 'customer_id': 'C00038', 'transaction_type': 'Credit', 'currency': 'USD', 'branch_id': 'B00056', 'transaction_amount': 3952.85, 'exchange_rate': 0.5785}
[2024-11-02T16:30:56.121+0000] {kafka_operator.py:60} INFO - Sent transaction: {'transaction_id': 'T000093', 'transaction_date': 1712507456121, 'account_id': 'A00027', 'customer_id': 'C00037', 'transaction_type': 'Withdrawal', 'currency': 'USD', 'branch_id': 'B00023', 'transaction_amount': 6869.38, 'exchange_rate': 1.0239}
[2024-11-02T16:30:56.123+0000] {kafka_operator.py:60} INFO - Sent transaction: {'transaction_id': 'T000094', 'transaction_date': 1718296256123, 'account_id': 'A00014', 'customer_id': 'C00084', 'transaction_type': 'Deposit', 'currency': 'USD', 'branch_id': 'B00037', 'transaction_amount': 5656.33, 'exchange_rate': 1.0147}
[2024-11-02T16:30:56.124+0000] {kafka_operator.py:60} INFO - Sent transaction: {'transaction_id': 'T000095', 'transaction_date': 1716913856124, 'account_id': 'A00066', 'customer_id': 'C00099', 'transaction_type': 'Deposit', 'currency': 'USD', 'branch_id': 'B00063', 'transaction_amount': 1286.54, 'exchange_rate': 0.9107}
[2024-11-02T16:30:56.126+0000] {kafka_operator.py:60} INFO - Sent transaction: {'transaction_id': 'T000096', 'transaction_date': 1708619456126, 'account_id': 'A00018', 'customer_id': 'C00080', 'transaction_type': 'Transfer', 'currency': 'GBP', 'branch_id': 'B00056', 'transaction_amount': 3944.11, 'exchange_rate': 0.9693}
[2024-11-02T16:30:56.127+0000] {kafka_operator.py:60} INFO - Sent transaction: {'transaction_id': 'T000097', 'transaction_date': 1702139456127, 'account_id': 'A00074', 'customer_id': 'C00072', 'transaction_type': 'Credit', 'currency': 'GBP', 'branch_id': 'B00003', 'transaction_amount': 854.66, 'exchange_rate': 0.8629}
[2024-11-02T16:30:56.130+0000] {kafka_operator.py:60} INFO - Sent transaction: {'transaction_id': 'T000098', 'transaction_date': 1725208256129, 'account_id': 'A00100', 'customer_id': 'C00012', 'transaction_type': 'Credit', 'currency': 'EUR', 'branch_id': 'B00021', 'transaction_amount': 4139.34, 'exchange_rate': 1.0683}
[2024-11-02T16:30:56.131+0000] {kafka_operator.py:60} INFO - Sent transaction: {'transaction_id': 'T000099', 'transaction_date': 1701102656131, 'account_id': 'A00030', 'customer_id': 'C00048', 'transaction_type': 'Transfer', 'currency': 'USD', 'branch_id': 'B00082', 'transaction_amount': 1617.86, 'exchange_rate': 1.3365}
[2024-11-02T16:30:56.133+0000] {kafka_operator.py:60} INFO - Sent transaction: {'transaction_id': 'T000100', 'transaction_date': 1725726656132, 'account_id': 'A00082', 'customer_id': 'C00032', 'transaction_type': 'Credit', 'currency': 'EUR', 'branch_id': 'B00069', 'transaction_amount': 1267.0, 'exchange_rate': 1.3192}
[2024-11-02T16:30:56.134+0000] {kafka_operator.py:63} INFO - 100 transaction records has been sent to kafka topic transaction_facts
[2024-11-02T16:30:56.135+0000] {conn.py:919} INFO - <BrokerConnection node_id=0 host=kafka_broker:9092 <connected> [IPv4 ('172.20.0.5', 9092)]>: Closing connection. 
[2024-11-02T16:30:56.144+0000] {taskinstance.py:1398} INFO - Marking task as SUCCESS. dag_id=transaction_facts_generator, task_id=generate_txn_fact_data, execution_date=20241102T163053, start_date=20241102T163055, end_date=20241102T163056
[2024-11-02T16:30:56.195+0000] {local_task_job_runner.py:228} INFO - Task exited with return code 0
[2024-11-02T16:30:56.216+0000] {taskinstance.py:2776} INFO - 0 downstream tasks scheduled from follow-on schedule check
