[2024-11-02T16:37:47.039+0000] {taskinstance.py:1157} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: transaction_facts_generator.generate_txn_fact_data manual__2024-11-02T16:37:44.803656+00:00 [queued]>
[2024-11-02T16:37:47.050+0000] {taskinstance.py:1157} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: transaction_facts_generator.generate_txn_fact_data manual__2024-11-02T16:37:44.803656+00:00 [queued]>
[2024-11-02T16:37:47.051+0000] {taskinstance.py:1359} INFO - Starting attempt 1 of 1
[2024-11-02T16:37:47.070+0000] {taskinstance.py:1380} INFO - Executing <Task(KafkaProducerOperator): generate_txn_fact_data> on 2024-11-02 16:37:44.803656+00:00
[2024-11-02T16:37:47.075+0000] {standard_task_runner.py:57} INFO - Started process 3036 to run task
[2024-11-02T16:37:47.078+0000] {standard_task_runner.py:84} INFO - Running: ['***', 'tasks', 'run', 'transaction_facts_generator', 'generate_txn_fact_data', 'manual__2024-11-02T16:37:44.803656+00:00', '--job-id', '1858', '--raw', '--subdir', 'DAGS_FOLDER/transaction_facts_generator.py', '--cfg-path', '/tmp/tmppqs8y4ci']
[2024-11-02T16:37:47.083+0000] {standard_task_runner.py:85} INFO - Job 1858: Subtask generate_txn_fact_data
[2024-11-02T16:37:47.149+0000] {task_command.py:415} INFO - Running <TaskInstance: transaction_facts_generator.generate_txn_fact_data manual__2024-11-02T16:37:44.803656+00:00 [running]> on host d7ae6674561a
[2024-11-02T16:37:47.294+0000] {taskinstance.py:1660} INFO - Exporting env vars: AIRFLOW_CTX_DAG_OWNER='minhtranquang' AIRFLOW_CTX_DAG_ID='transaction_facts_generator' AIRFLOW_CTX_TASK_ID='generate_txn_fact_data' AIRFLOW_CTX_EXECUTION_DATE='2024-11-02T16:37:44.803656+00:00' AIRFLOW_CTX_TRY_NUMBER='1' AIRFLOW_CTX_DAG_RUN_ID='manual__2024-11-02T16:37:44.803656+00:00'
[2024-11-02T16:37:47.300+0000] {conn.py:380} INFO - <BrokerConnection node_id=bootstrap-0 host=kafka_broker:9092 <connecting> [IPv4 ('172.20.0.5', 9092)]>: connecting to kafka_broker:9092 [('172.20.0.5', 9092) IPv4]
[2024-11-02T16:37:47.301+0000] {conn.py:1205} INFO - Probing node bootstrap-0 broker version
[2024-11-02T16:37:47.303+0000] {conn.py:410} INFO - <BrokerConnection node_id=bootstrap-0 host=kafka_broker:9092 <connecting> [IPv4 ('172.20.0.5', 9092)]>: Connection complete.
[2024-11-02T16:37:47.409+0000] {conn.py:1267} INFO - Broker version identified as 2.5.0
[2024-11-02T16:37:47.411+0000] {conn.py:1268} INFO - Set configuration api_version=(2, 5, 0) to skip auto check_version requests on startup
[2024-11-02T16:37:47.426+0000] {kafka_operator.py:60} INFO - Sent transaction: {'transaction_id': 'T000001', 'transaction_date': 1716223067422, 'account_id': 'A00012', 'customer_id': 'C00031', 'transaction_type': 'Deposit', 'currency': 'EUR', 'branch_id': 'B00047', 'transaction_amount': 8108.09, 'exchange_rate': 0.6979}
[2024-11-02T16:37:47.585+0000] {kafka_operator.py:60} INFO - Sent transaction: {'transaction_id': 'T000066', 'transaction_date': 1726331867585, 'account_id': 'A00056', 'customer_id': 'C00047', 'transaction_type': 'Withdrawal', 'currency': 'GBP', 'branch_id': 'B00056', 'transaction_amount': 4708.37, 'exchange_rate': 1.4777}
[2024-11-02T16:37:47.587+0000] {kafka_operator.py:60} INFO - Sent transaction: {'transaction_id': 'T000067', 'transaction_date': 1721234267587, 'account_id': 'A00059', 'customer_id': 'C00060', 'transaction_type': 'Credit', 'currency': 'GBP', 'branch_id': 'B00039', 'transaction_amount': 1102.11, 'exchange_rate': 1.2562}
[2024-11-02T16:37:47.589+0000] {kafka_operator.py:60} INFO - Sent transaction: {'transaction_id': 'T000068', 'transaction_date': 1716914267588, 'account_id': 'A00081', 'customer_id': 'C00048', 'transaction_type': 'Credit', 'currency': 'GBP', 'branch_id': 'B00049', 'transaction_amount': 4582.79, 'exchange_rate': 1.2651}
[2024-11-02T16:37:47.591+0000] {kafka_operator.py:60} INFO - Sent transaction: {'transaction_id': 'T000069', 'transaction_date': 1704299867590, 'account_id': 'A00061', 'customer_id': 'C00040', 'transaction_type': 'Debit', 'currency': 'USD', 'branch_id': 'B00078', 'transaction_amount': 1505.39, 'exchange_rate': 0.6251}
[2024-11-02T16:37:47.592+0000] {kafka_operator.py:60} INFO - Sent transaction: {'transaction_id': 'T000070', 'transaction_date': 1707669467592, 'account_id': 'A00096', 'customer_id': 'C00032', 'transaction_type': 'Transfer', 'currency': 'GBP', 'branch_id': 'B00080', 'transaction_amount': 1922.03, 'exchange_rate': 0.6225}
[2024-11-02T16:37:47.594+0000] {kafka_operator.py:60} INFO - Sent transaction: {'transaction_id': 'T000071', 'transaction_date': 1715791067594, 'account_id': 'A00023', 'customer_id': 'C00070', 'transaction_type': 'Deposit', 'currency': 'GBP', 'branch_id': 'B00075', 'transaction_amount': 8768.66, 'exchange_rate': 1.2525}
[2024-11-02T16:37:47.596+0000] {kafka_operator.py:60} INFO - Sent transaction: {'transaction_id': 'T000072', 'transaction_date': 1700066267596, 'account_id': 'A00029', 'customer_id': 'C00050', 'transaction_type': 'Credit', 'currency': 'EUR', 'branch_id': 'B00071', 'transaction_amount': 6095.26, 'exchange_rate': 0.6107}
[2024-11-02T16:37:47.598+0000] {kafka_operator.py:60} INFO - Sent transaction: {'transaction_id': 'T000073', 'transaction_date': 1728146267597, 'account_id': 'A00057', 'customer_id': 'C00017', 'transaction_type': 'Withdrawal', 'currency': 'USD', 'branch_id': 'B00068', 'transaction_amount': 5656.74, 'exchange_rate': 1.0109}
[2024-11-02T16:37:47.600+0000] {kafka_operator.py:60} INFO - Sent transaction: {'transaction_id': 'T000074', 'transaction_date': 1722962267599, 'account_id': 'A00060', 'customer_id': 'C00060', 'transaction_type': 'Credit', 'currency': 'EUR', 'branch_id': 'B00045', 'transaction_amount': 9171.81, 'exchange_rate': 1.1349}
[2024-11-02T16:37:47.602+0000] {kafka_operator.py:60} INFO - Sent transaction: {'transaction_id': 'T000075', 'transaction_date': 1721234267602, 'account_id': 'A00012', 'customer_id': 'C00061', 'transaction_type': 'Credit', 'currency': 'EUR', 'branch_id': 'B00055', 'transaction_amount': 4368.87, 'exchange_rate': 0.5603}
[2024-11-02T16:37:47.605+0000] {kafka_operator.py:60} INFO - Sent transaction: {'transaction_id': 'T000076', 'transaction_date': 1730392667605, 'account_id': 'A00035', 'customer_id': 'C00090', 'transaction_type': 'Deposit', 'currency': 'GBP', 'branch_id': 'B00022', 'transaction_amount': 7653.61, 'exchange_rate': 0.6837}
[2024-11-02T16:37:47.607+0000] {kafka_operator.py:60} INFO - Sent transaction: {'transaction_id': 'T000077', 'transaction_date': 1710866267606, 'account_id': 'A00061', 'customer_id': 'C00019', 'transaction_type': 'Debit', 'currency': 'GBP', 'branch_id': 'B00073', 'transaction_amount': 7568.05, 'exchange_rate': 0.9679}
[2024-11-02T16:37:47.608+0000] {kafka_operator.py:60} INFO - Sent transaction: {'transaction_id': 'T000078', 'transaction_date': 1708360667608, 'account_id': 'A00028', 'customer_id': 'C00042', 'transaction_type': 'Credit', 'currency': 'USD', 'branch_id': 'B00051', 'transaction_amount': 8170.21, 'exchange_rate': 0.6494}
[2024-11-02T16:37:47.611+0000] {kafka_operator.py:60} INFO - Sent transaction: {'transaction_id': 'T000079', 'transaction_date': 1724344667611, 'account_id': 'A00072', 'customer_id': 'C00039', 'transaction_type': 'Credit', 'currency': 'EUR', 'branch_id': 'B00029', 'transaction_amount': 9680.43, 'exchange_rate': 1.0488}
[2024-11-02T16:37:47.613+0000] {kafka_operator.py:60} INFO - Sent transaction: {'transaction_id': 'T000080', 'transaction_date': 1711643867612, 'account_id': 'A00059', 'customer_id': 'C00046', 'transaction_type': 'Withdrawal', 'currency': 'EUR', 'branch_id': 'B00030', 'transaction_amount': 5737.66, 'exchange_rate': 0.5603}
[2024-11-02T16:37:47.614+0000] {kafka_operator.py:60} INFO - Sent transaction: {'transaction_id': 'T000081', 'transaction_date': 1723221467614, 'account_id': 'A00073', 'customer_id': 'C00035', 'transaction_type': 'Transfer', 'currency': 'EUR', 'branch_id': 'B00021', 'transaction_amount': 8969.67, 'exchange_rate': 0.5003}
[2024-11-02T16:37:47.616+0000] {kafka_operator.py:60} INFO - Sent transaction: {'transaction_id': 'T000082', 'transaction_date': 1708879067616, 'account_id': 'A00001', 'customer_id': 'C00018', 'transaction_type': 'Withdrawal', 'currency': 'EUR', 'branch_id': 'B00040', 'transaction_amount': 5764.37, 'exchange_rate': 0.5352}
[2024-11-02T16:37:47.618+0000] {kafka_operator.py:60} INFO - Sent transaction: {'transaction_id': 'T000083', 'transaction_date': 1707928667618, 'account_id': 'A00096', 'customer_id': 'C00076', 'transaction_type': 'Transfer', 'currency': 'USD', 'branch_id': 'B00049', 'transaction_amount': 5204.09, 'exchange_rate': 0.8725}
[2024-11-02T16:37:47.620+0000] {kafka_operator.py:60} INFO - Sent transaction: {'transaction_id': 'T000084', 'transaction_date': 1710866267620, 'account_id': 'A00088', 'customer_id': 'C00022', 'transaction_type': 'Debit', 'currency': 'GBP', 'branch_id': 'B00030', 'transaction_amount': 3169.93, 'exchange_rate': 0.5808}
[2024-11-02T16:37:47.623+0000] {kafka_operator.py:60} INFO - Sent transaction: {'transaction_id': 'T000085', 'transaction_date': 1725899867622, 'account_id': 'A00046', 'customer_id': 'C00028', 'transaction_type': 'Transfer', 'currency': 'EUR', 'branch_id': 'B00033', 'transaction_amount': 1905.03, 'exchange_rate': 1.2905}
[2024-11-02T16:37:47.624+0000] {kafka_operator.py:60} INFO - Sent transaction: {'transaction_id': 'T000086', 'transaction_date': 1716741467624, 'account_id': 'A00068', 'customer_id': 'C00066', 'transaction_type': 'Transfer', 'currency': 'EUR', 'branch_id': 'B00062', 'transaction_amount': 4627.8, 'exchange_rate': 0.7814}
[2024-11-02T16:37:47.626+0000] {kafka_operator.py:60} INFO - Sent transaction: {'transaction_id': 'T000087', 'transaction_date': 1721061467626, 'account_id': 'A00100', 'customer_id': 'C00069', 'transaction_type': 'Deposit', 'currency': 'USD', 'branch_id': 'B00078', 'transaction_amount': 6941.14, 'exchange_rate': 1.1874}
[2024-11-02T16:37:47.627+0000] {kafka_operator.py:60} INFO - Sent transaction: {'transaction_id': 'T000088', 'transaction_date': 1710520667627, 'account_id': 'A00073', 'customer_id': 'C00087', 'transaction_type': 'Deposit', 'currency': 'GBP', 'branch_id': 'B00024', 'transaction_amount': 9756.55, 'exchange_rate': 1.2289}
[2024-11-02T16:37:47.629+0000] {kafka_operator.py:60} INFO - Sent transaction: {'transaction_id': 'T000089', 'transaction_date': 1713803867629, 'account_id': 'A00024', 'customer_id': 'C00022', 'transaction_type': 'Credit', 'currency': 'EUR', 'branch_id': 'B00050', 'transaction_amount': 1589.57, 'exchange_rate': 1.2092}
[2024-11-02T16:37:47.631+0000] {kafka_operator.py:60} INFO - Sent transaction: {'transaction_id': 'T000090', 'transaction_date': 1715877467631, 'account_id': 'A00084', 'customer_id': 'C00038', 'transaction_type': 'Withdrawal', 'currency': 'GBP', 'branch_id': 'B00096', 'transaction_amount': 7839.67, 'exchange_rate': 0.9629}
[2024-11-02T16:37:47.633+0000] {kafka_operator.py:60} INFO - Sent transaction: {'transaction_id': 'T000091', 'transaction_date': 1718728667632, 'account_id': 'A00083', 'customer_id': 'C00030', 'transaction_type': 'Withdrawal', 'currency': 'USD', 'branch_id': 'B00052', 'transaction_amount': 8061.26, 'exchange_rate': 0.5474}
[2024-11-02T16:37:47.635+0000] {kafka_operator.py:60} INFO - Sent transaction: {'transaction_id': 'T000092', 'transaction_date': 1700152667635, 'account_id': 'A00097', 'customer_id': 'C00074', 'transaction_type': 'Debit', 'currency': 'EUR', 'branch_id': 'B00069', 'transaction_amount': 3302.26, 'exchange_rate': 0.7118}
[2024-11-02T16:37:47.637+0000] {kafka_operator.py:60} INFO - Sent transaction: {'transaction_id': 'T000093', 'transaction_date': 1721493467637, 'account_id': 'A00098', 'customer_id': 'C00009', 'transaction_type': 'Withdrawal', 'currency': 'USD', 'branch_id': 'B00031', 'transaction_amount': 126.29, 'exchange_rate': 0.6556}
[2024-11-02T16:37:47.639+0000] {kafka_operator.py:60} INFO - Sent transaction: {'transaction_id': 'T000094', 'transaction_date': 1714235867639, 'account_id': 'A00011', 'customer_id': 'C00078', 'transaction_type': 'Credit', 'currency': 'EUR', 'branch_id': 'B00083', 'transaction_amount': 3591.05, 'exchange_rate': 1.2211}
[2024-11-02T16:37:47.641+0000] {kafka_operator.py:60} INFO - Sent transaction: {'transaction_id': 'T000095', 'transaction_date': 1700152667641, 'account_id': 'A00058', 'customer_id': 'C00079', 'transaction_type': 'Deposit', 'currency': 'EUR', 'branch_id': 'B00044', 'transaction_amount': 9064.81, 'exchange_rate': 1.2218}
[2024-11-02T16:37:47.643+0000] {kafka_operator.py:60} INFO - Sent transaction: {'transaction_id': 'T000096', 'transaction_date': 1703781467642, 'account_id': 'A00043', 'customer_id': 'C00085', 'transaction_type': 'Transfer', 'currency': 'USD', 'branch_id': 'B00039', 'transaction_amount': 7029.84, 'exchange_rate': 1.4482}
[2024-11-02T16:37:47.644+0000] {kafka_operator.py:60} INFO - Sent transaction: {'transaction_id': 'T000097', 'transaction_date': 1712335067644, 'account_id': 'A00099', 'customer_id': 'C00091', 'transaction_type': 'Credit', 'currency': 'EUR', 'branch_id': 'B00060', 'transaction_amount': 8324.9, 'exchange_rate': 0.8668}
[2024-11-02T16:37:47.646+0000] {kafka_operator.py:60} INFO - Sent transaction: {'transaction_id': 'T000098', 'transaction_date': 1717778267646, 'account_id': 'A00003', 'customer_id': 'C00009', 'transaction_type': 'Withdrawal', 'currency': 'GBP', 'branch_id': 'B00077', 'transaction_amount': 4405.46, 'exchange_rate': 1.2515}
[2024-11-02T16:37:47.649+0000] {kafka_operator.py:60} INFO - Sent transaction: {'transaction_id': 'T000099', 'transaction_date': 1702744667649, 'account_id': 'A00095', 'customer_id': 'C00080', 'transaction_type': 'Debit', 'currency': 'EUR', 'branch_id': 'B00093', 'transaction_amount': 5307.85, 'exchange_rate': 1.3661}
[2024-11-02T16:37:47.650+0000] {kafka_operator.py:60} INFO - Sent transaction: {'transaction_id': 'T000100', 'transaction_date': 1724085467650, 'account_id': 'A00011', 'customer_id': 'C00090', 'transaction_type': 'Deposit', 'currency': 'GBP', 'branch_id': 'B00070', 'transaction_amount': 8451.34, 'exchange_rate': 0.8866}
[2024-11-02T16:37:47.652+0000] {kafka_operator.py:63} INFO - 100 transaction records has been sent to kafka topic transaction_facts
[2024-11-02T16:37:47.653+0000] {conn.py:919} INFO - <BrokerConnection node_id=0 host=kafka_broker:9092 <connected> [IPv4 ('172.20.0.5', 9092)]>: Closing connection. 
[2024-11-02T16:37:47.666+0000] {taskinstance.py:1398} INFO - Marking task as SUCCESS. dag_id=transaction_facts_generator, task_id=generate_txn_fact_data, execution_date=20241102T163744, start_date=20241102T163747, end_date=20241102T163747
[2024-11-02T16:37:47.695+0000] {local_task_job_runner.py:228} INFO - Task exited with return code 0
[2024-11-02T16:37:47.734+0000] {taskinstance.py:2776} INFO - 0 downstream tasks scheduled from follow-on schedule check
